university,country_name,country_page,agent_name,agency_group,website,emails,phones,countries_supported,cities_supported,services,notes,source_url,last_updated
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,CEG (PP) 51-53 Hills,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['uk@jteducation.com', 'app@globalstudyuk.com', 'nfo@studyin-uk.com', 'info@studywithfm.com', 'admissions@ukec.com', 'edu@uvic.co.uk', 'info@ceg-uk.com', 'info@iaeglobal.net']","['020 7383 2000', '01223 346180', '020 7424 7952', '020-7287-7040', '+44 1273 665200', '02037577200', '+4402074864762', '+44) 7557 27 11 71', '+44 (0) 207 284 7200', '+81 (0)3 6871 9422']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","CEG (PP) 51-53 Hills Road, Cambridge, CB2 1NT, United Kingdom Phone: 01223 346180 Email: info@ceg-uk.com Website: www.cambridgeeducationgroup.com Global Study UK Swan House, 17-19 Stratford Place, Lon",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,CEG (PP) 51-53 Hills,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['uk@jteducation.com', 'app@globalstudyuk.com', 'nfo@studyin-uk.com', 'info@studywithfm.com', 'admissions@ukec.com', 'edu@uvic.co.uk', 'info@ceg-uk.com', 'info@iaeglobal.net']","['020 7383 2000', '01223 346180', '020 7424 7952', '020-7287-7040', '+44 1273 665200', '02037577200', '+4402074864762', '+44) 7557 27 11 71', '+44 (0) 207 284 7200', '+81 (0)3 6871 9422']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","CEG (PP) 51-53 Hills Road, Cambridge, CB2 1NT, United Kingdom Phone: 01223 346180 Email: info@ceg-uk.com Website: www.cambridgeeducationgroup.com Global Study UK Swan House, 17-19 Stratford Place, Lon",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: 01223 346180 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@ceg-uk.com'],['01223 346180'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: 01223 346180 Email: info@ceg-uk.com Website: www.cambridgeeducationgroup.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +4402074864762 Email: app@globalstudyuk.com,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['app@globalstudyuk.com'],['+4402074864762'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +4402074864762 Email: app@globalstudyuk.com Website: www.globalstudyuk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +81 (0)3 6871,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@iaeglobal.net'],['+81 (0)3 6871 9422'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +81 (0)3 6871 9422 Email: info@iaeglobal.net Website: www.iaeglobal.net,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: 020 7424 7952,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['uk@jteducation.com'],['020 7424 7952'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: 020 7424 7952 Email: uk@jteducation.com Wesbite: www.jteducation.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,3rd Floor 211-213 Regent,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['nfo@studyin-uk.com'],['020-7287-7040'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","3rd Floor 211-213 Regent Street, London W1B 4NF, United Kingdom Phone: 020-7287-7040 Email: i nfo@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"96 Kensington High St,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@studywithfm.com'],['+44) 7557 27 11 71'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","96 Kensington High St, London, W8 4SG, United Kingdom Phone: (+44) 7557 27 11 71 Email: info@studywithfm.com Website: www.studywithfm.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Regus, 16 Upper Woburn",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['admissions@ukec.com'],['020 7383 2000'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Regus, 16 Upper Woburn Pl, London WC1H 0AF United Kingdom Phone: 020 7383 2000 Email: admissions@ukec.com Website: www.ukec.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: 02037577200 Email: edu@uvic.co.uk,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['edu@uvic.co.uk'],['02037577200'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: 02037577200 Email: edu@uvic.co.uk Website: www.uvic.co.uk,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Uzbekistan SI-UK 10/1, Afrosiyob",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['tashkent@studyin-uk.com'],"['+99894 003 03 66', '+99897 170 00 66']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Uzbekistan SI-UK 10/1, Afrosiyob Street, Mirabad District Tashkent City, 100000, Uzbekistan Phone: +99897 170 00 66, +99894 003 03 66 Email: tashkent@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"SI-UK 10/1, Afrosiyob Street,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['tashkent@studyin-uk.com'],"['+99894 003 03 66', '+99897 170 00 66']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK 10/1, Afrosiyob Street, Mirabad District Tashkent City, 100000, Uzbekistan Phone: +99897 170 00 66, +99894 003 03 66 Email: tashkent@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"SI-UK 10/1, Afrosiyob Street,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['tashkent@studyin-uk.com'],"['+99894 003 03 66', '+99897 170 00 66']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK 10/1, Afrosiyob Street, Mirabad District Tashkent City, 100000, Uzbekistan Phone: +99897 170 00 66, +99894 003 03 66 Email: tashkent@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"10/1, Afrosiyob Street, Mirabad",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['tashkent@studyin-uk.com'],"['+99894 003 03 66', '+99897 170 00 66']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","10/1, Afrosiyob Street, Mirabad District Tashkent City, 100000, Uzbekistan Phone: +99897 170 00 66, +99894 003 03 66 Email: tashkent@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Vietnam GSE-BEO 2nd Floor,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['info@gse.edu.vn', 'info.hcm@handson-beo.vn', 'hochiminh@studyin-uk.com', 'info@iaeglobal.net', 'hanoi@studyin-uk.com']","['+84988709698', '1900 7211', '+84963049860', '+81 (0)3 6871 9422', '+84)28 2200 0580']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Vietnam GSE-BEO 2nd Floor, Toserco Building, 273 Kim Ma, Ba Dinh District, Hanoi, Vietnam Phone: 1900 7211 Email: info@gse.edu.vn Website: www.gse.edu.vn Hands on (BEO) Huy Son Building, Floor 8, 7-9-",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"GSE-BEO 2nd Floor, Toserco",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['info@gse.edu.vn', 'info.hcm@handson-beo.vn', 'hochiminh@studyin-uk.com', 'info@iaeglobal.net', 'hanoi@studyin-uk.com']","['+84988709698', '1900 7211', '+84963049860', '+81 (0)3 6871 9422', '+84)28 2200 0580']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","GSE-BEO 2nd Floor, Toserco Building, 273 Kim Ma, Ba Dinh District, Hanoi, Vietnam Phone: 1900 7211 Email: info@gse.edu.vn Website: www.gse.edu.vn Hands on (BEO) Huy Son Building, Floor 8, 7-9-11 Mai T",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"GSE-BEO 2nd Floor, Toserco",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['info@gse.edu.vn', 'info.hcm@handson-beo.vn', 'hochiminh@studyin-uk.com', 'info@iaeglobal.net', 'hanoi@studyin-uk.com']","['+84988709698', '1900 7211', '+84963049860', '+81 (0)3 6871 9422', '+84)28 2200 0580']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","GSE-BEO 2nd Floor, Toserco Building, 273 Kim Ma, Ba Dinh District, Hanoi, Vietnam Phone: 1900 7211 Email: info@gse.edu.vn Website: www.gse.edu.vn Hands on (BEO) Huy Son Building, Floor 8, 7-9-11 Mai T",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: 1900 7211 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@gse.edu.vn'],['1900 7211'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: 1900 7211 Email: info@gse.edu.vn Website: www.gse.edu.vn,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: (+84)28 2200 0580,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info.hcm@handson-beo.vn'],['+84)28 2200 0580'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: (+84)28 2200 0580 Email: info.hcm@handson-beo.vn Website: www.handson-beo.vn,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +81 (0)3 6871,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@iaeglobal.net'],['+81 (0)3 6871 9422'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +81 (0)3 6871 9422 Email: info@iaeglobal.net Website: www.iaeglobal.net,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"54-56 Tue Tinh St.,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['hanoi@studyin-uk.com'],['+84988709698'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","54-56 Tue Tinh St., Hai Ba Trung Dist. Hanoi, Vietnam Phone: +84988709698 Email: hanoi@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +84963049860 Email: hochiminh@studyin-uk.com,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['hochiminh@studyin-uk.com'],['+84963049860'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +84963049860 Email: hochiminh@studyin-uk.com Website: www.studyin-uk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,We are a signatory,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","We are a signatory of the Agent Quality Framework (AQF) At the University of Huddersfield, we understand that choosing to study in the UK is an exciting yet significant decision. To help you navigate ",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,Find an Approved Education,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Find an Approved Education Agent Search by country Albania Algeria Australia Azerbaijan Bahrain Bangladesh Bulgaria Cambodia Canada Cayman Islands China Colombia Croatia Cyprus Cyprus & Nigeria Egypt ,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,Agent 51OFFER - IHORIZON,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Agent 51OFFER - IHORIZON GROUP AA Unilink Education Services Ltd AA Unilink Education Services Ltd Lagos AAS Education Consultancy AAS Education Consultancy AAS Education Consultancy AAS Education Con,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,Agent 51OFFER - IHORIZON,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Agent 51OFFER - IHORIZON GROUP AA Unilink Education Services Ltd AA Unilink Education Services Ltd Lagos AAS Education Consultancy AAS Education Consultancy AAS Education Consultancy AAS Education Con,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,Agent 51OFFER - IHORIZON,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Agent 51OFFER - IHORIZON GROUP AA Unilink Education Services Ltd AA Unilink Education Services Ltd Lagos AAS Education Consultancy AAS Education Consultancy AAS Education Consultancy AAS Education Con,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,About the university About,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],"['+44 (0)1484 422288', '516 3101 90', '0330 1232288']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",About the university About us Council members Our buildings Jobs University news University events Resources and Policies Privacy Online store Constitutional & Legal Matters Modern Slavery Statement O,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,About the university About,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],"['+44 (0)1484 422288', '516 3101 90', '0330 1232288']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",About the university About us Council members Our buildings Jobs University news University events Resources and Policies Privacy Online store Constitutional & Legal Matters Modern Slavery Statement O,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,About the university About,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],"['+44 (0)1484 422288', '516 3101 90', '0330 1232288']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",About the university About us Council members Our buildings Jobs University news University events Resources and Policies Privacy Online store Constitutional & Legal Matters Modern Slavery Statement O,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,Get in touch How,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],['+44 (0)1484 422288'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Get in touch How to find us Contact us Services to business +44 (0)1484 422288 University of Huddersfield Queensgate, HD1 3DH",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,United Kingdom,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,© 2026 University of,AI Extracted,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,[],"['516 3101 90', '0330 1232288']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","© 2026 University of Huddersfield - All rights reserved. VAT registration number 516 3101 90. The University of Huddersfield is a member of Yorkshire Universities . View our cookie policy , Freedom of",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
Anglia Ruskin University,United Kingdom,https://www.aru.ac.uk/international/information-by-world-region,Search Menu Study Back,AI Extracted,https://www.aru.ac.uk/international/information-by-world-region,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Search Menu Study Back to main menu Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU A,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,United Kingdom,https://www.aru.ac.uk/international/information-by-world-region,Study Back to main,AI Extracted,https://www.aru.ac.uk/international/information-by-world-region,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Study Back to main menu Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU Apply How to ,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,United Kingdom,https://www.aru.ac.uk/international/information-by-world-region,"Faculties Arts, Humanities, Education",AI Extracted,https://www.aru.ac.uk/international/information-by-world-region,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Faculties Arts, Humanities, Education and Social Sciences Business and Law Health, Medicine and Social Care Science and Engineering Research institutes Cambridge Institute for Music Therapy Research G",https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Toggle Menu Visibility Toggle,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Toggle Menu Visibility Toggle Search Visibility Find a course Search for your perfect course Open Days Explore our campuses and talk to current students City of Worcester A vibrant, cathedral city in ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Toggle Menu Visibility Toggle,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Toggle Menu Visibility Toggle Search Visibility Find a course Search for your perfect course Open Days Explore our campuses and talk to current students City of Worcester A vibrant, cathedral city in ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Toggle Menu Visibility Toggle,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Toggle Menu Visibility Toggle Search Visibility Find a course Search for your perfect course Open Days Explore our campuses and talk to current students City of Worcester A vibrant, cathedral city in ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Study Study in Dudley,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Study Study in Dudley next level previous level Pages in Study in Dudley Travelling to Dudley Higher Education and Skills Centre Dudley student stories Find a course next level previous level Pages in,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,About Academic schools next,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",About Academic schools next level previous level Pages in Academic schools School of Health and Wellbeing next level previous level Pages in School of Health and Wellbeing Health and Wellbeing facilit,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Academic schools next level,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Academic schools next level previous level Pages in Academic schools School of Health and Wellbeing next level previous level Pages in School of Health and Wellbeing Health and Wellbeing facilities He,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,News next level previous,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",News next level previous level Pages in News Academic Blog next level previous level Pages in Academic Blog Arts blogs Business blogs Education blogs Health and Wellbeing blogs Humanities blogs Medica,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Sustainability next level previous,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,[],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Sustainability next level previous level Pages in Sustainability What we do next level previous level Pages in What we do Biodiversity Targets Community involvement Construction and refurbishment Educ,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
